代码,标的,市值快照日期,快照时间,总市值(亿元),市值状态,观察状态,边界复核,主层级,细分,来源网站,来源条数,当前等级,第一变量,样本角色,下一步回源,证伪点
002901,大博医疗,2026-07-10,20260710161433,185.32,>=100亿元,强制观察,否,终端与具身智能,机器人概念,东方财富,1,L0/L1,出货、客户定点、BOM价值量、机器人/端侧收入占比,题材外溢/低纯度观察,回源产品页、渠道动销、客户定点、出货、退货率和收入拆分,定点/出货不兑现，渠道退货高，硬件或订阅收入无法拆出
688686,奥普特,2026-07-10,20260710161458,185.05,>=100亿元,强制观察,否,终端与具身智能,机器人概念,东方财富,1,L0/L1,出货、客户定点、BOM价值量、机器人/端侧收入占比,题材外溢/低纯度观察,回源产品页、渠道动销、客户定点、出货、退货率和收入拆分,定点/出货不兑现，渠道退货高，硬件或订阅收入无法拆出
601609,金田股份,2026-07-10,20260710161448,184.96,>=100亿元,强制观察,否,待二次归类、晶圆制造与材料、终端与具身智能、高速互联,PEEK材料概念、人工智能、人形机器人、机器人概念、铜缆高速连接,东方财富,5,L0/L1,出货、客户定点、BOM价值量、机器人/端侧收入占比、待补第一变量、订单、客户、材料/设备收入、国产替代验证、速率升级、客户、订单、ASP、产能利用率,细分候选/组内补漏、题材外溢/低纯度观察,回源产品页、渠道动销、客户定点、出货、退货率和收入拆分、回源公告、年报、订单、客户、产能、毛利率和现金流字段、按细分补公告、年报、IR或产品页回源,定点/出货不兑现，渠道退货高，硬件或订阅收入无法拆出、客户、订单、收入或毛利无法连续验证，CapEx先行但回报不足、无法回源到正式经营变量，维持L0/L1或剔除
300607,拓斯达,2026-07-10,20260710161409,183.97,>=100亿元,强制观察,否,终端与具身智能,人形机器人、机器人概念、机器视觉,东方财富、同花顺,3,L0/L1,出货、客户定点、BOM价值量、机器人/端侧收入占比,细分候选/组内补漏、题材外溢/低纯度观察,回源产品页、渠道动销、客户定点、出货、退货率和收入拆分,定点/出货不兑现，渠道退货高，硬件或订阅收入无法拆出
301029,怡合达,2026-07-10,20260710161457,183.79,>=100亿元,强制观察,否,终端与具身智能,人形机器人、机器人概念,东方财富,2,L0/L1,出货、客户定点、BOM价值量、机器人/端侧收入占比,细分候选/组内补漏、题材外溢/低纯度观察,回源产品页、渠道动销、客户定点、出货、退货率和收入拆分,定点/出货不兑现，渠道退货高，硬件或订阅收入无法拆出
600380,健康元,2026-07-10,20260710161432,183.49,>=100亿元,强制观察,否,应用平台,AI制药（医疗）,东方财富,1,L0/L1,付费客户、续费、项目收入、调用量、OCF,细分候选/组内补漏,回源年报、IR、产品价格、客户案例和收入/续费字段,只有发布会/题材标签，未形成付费、续费、合同或收入验证
002980,华盛昌,2026-07-10,20260710161421,182.64,>=100亿元,强制观察,否,应用平台、待二次归类,AI智能体、人工智能,东方财富、同花顺,3,L0/L1,付费客户、续费、项目收入、调用量、OCF、待补第一变量,细分候选/组内补漏、题材外溢/低纯度观察,回源年报、IR、产品价格、客户案例和收入/续费字段、按细分补公告、年报、IR或产品页回源,只有发布会/题材标签，未形成付费、续费、合同或收入验证、无法回源到正式经营变量，维持L0/L1或剔除
300166,东方国信,2026-07-10,20260710161451,182.20,>=100亿元,强制观察,否,工具链与基础软件、待二次归类、数据层,AI语料、人工智能、边缘计算,东方财富、同花顺,3,L0/L1,待补第一变量、数据授权、采集/清洗、客户、合规与付费、部署量、客户、收入、云边协同成本,细分候选/组内补漏、题材外溢/低纯度观察,回源年报、IR、产品价格、客户案例和收入/续费字段、按细分补公告、年报、IR或产品页回源,只有发布会/题材标签，未形成付费、续费、合同或收入验证、无法回源到正式经营变量，维持L0/L1或剔除
002044,美年健康,2026-07-10,20260710161451,181.62,>=100亿元,强制观察,否,应用平台、待二次归类、终端与具身智能,AI制药（医疗）、中国AI 50、人工智能、机器人概念,东方财富、同花顺,4,L0/L1,付费客户、续费、项目收入、调用量、OCF、出货、客户定点、BOM价值量、机器人/端侧收入占比、待补第一变量,细分候选/组内补漏、题材外溢/低纯度观察,回源产品页、渠道动销、客户定点、出货、退货率和收入拆分、回源年报、IR、产品价格、客户案例和收入/续费字段、按细分补公告、年报、IR或产品页回源,只有发布会/题材标签，未形成付费、续费、合同或收入验证、定点/出货不兑现，渠道退货高，硬件或订阅收入无法拆出、无法回源到正式经营变量，维持L0/L1或剔除
600410,华胜天成,2026-07-10,20260710161457,181.58,>=100亿元,强制观察,否,待二次归类,人工智能,东方财富,1,L0/L1,待补第一变量,题材外溢/低纯度观察,按细分补公告、年报、IR或产品页回源,无法回源到正式经营变量，维持L0/L1或剔除
002947,恒铭达,2026-07-10,20260710161415,181.11,>=100亿元,强制观察,否,数据中心与基础设施,东数西算(算力)、数据中心、数据中心(AIDC),东方财富、同花顺,3,L0/L1,机柜资源、上架率、利用率、融资成本,细分候选/组内补漏,回源公告/合同/定期报告，补服务期、交付起租、利用率、应收回款和OCF,两个报告期内无收入/回款/利用率改善，或融资成本吞噬利润
002265,建设工业,2026-07-10,20260710161442,180.78,>=100亿元,强制观察,否,待二次归类、终端与具身智能,人工智能、减速器、机器人概念,东方财富,3,L0/L1,出货、客户定点、BOM价值量、机器人/端侧收入占比、待补第一变量,细分候选/组内补漏、题材外溢/低纯度观察,回源产品页、渠道动销、客户定点、出货、退货率和收入拆分、按细分补公告、年报、IR或产品页回源,定点/出货不兑现，渠道退货高，硬件或订阅收入无法拆出、无法回源到正式经营变量，维持L0/L1或剔除
002249,大洋电机,2026-07-10,20260710161454,180.49,>=100亿元,强制观察,否,应用平台、数据中心与基础设施、终端与具身智能,AIGC概念、人形机器人、数据中心、数据中心(AIDC),东方财富、同花顺,4,L0/L1,付费客户、续费、项目收入、调用量、OCF、出货、客户定点、BOM价值量、机器人/端侧收入占比、机柜资源、上架率、利用率、融资成本,细分候选/组内补漏,回源产品页、渠道动销、客户定点、出货、退货率和收入拆分、回源公告/合同/定期报告，补服务期、交付起租、利用率、应收回款和OCF、回源年报、IR、产品价格、客户案例和收入/续费字段,两个报告期内无收入/回款/利用率改善，或融资成本吞噬利润、只有发布会/题材标签，未形成付费、续费、合同或收入验证、定点/出货不兑现，渠道退货高，硬件或订阅收入无法拆出
300364,中文在线,2026-07-10,20260710161439,180.30,>=100亿元,强制观察,否,待二次归类、数据层,AI语料、人工智能,东方财富、同花顺,2,L0/L1,待补第一变量、数据授权、采集/清洗、客户、合规与付费,细分候选/组内补漏、题材外溢/低纯度观察,回源年报、IR、产品价格、客户案例和收入/续费字段、按细分补公告、年报、IR或产品页回源,只有发布会/题材标签，未形成付费、续费、合同或收入验证、无法回源到正式经营变量，维持L0/L1或剔除
002792,通宇通讯,2026-07-10,20260710161412,180.20,>=100亿元,强制观察,否,待二次归类、高速互联,人工智能、光通信模块,东方财富,2,L0/L1,待补第一变量、速率升级、客户、订单、ASP、产能利用率,细分候选/组内补漏、题材外溢/低纯度观察,回源公告、年报、订单、客户、产能、毛利率和现金流字段、按细分补公告、年报、IR或产品页回源,客户、订单、收入或毛利无法连续验证，CapEx先行但回报不足、无法回源到正式经营变量，维持L0/L1或剔除
603738,泰晶科技,2026-07-10,20260710161451,179.71,>=100亿元,强制观察,否,晶圆制造与材料、终端与具身智能,人形机器人、光刻机、机器人概念,东方财富、同花顺,3,L0/L1,出货、客户定点、BOM价值量、机器人/端侧收入占比、订单、客户、材料/设备收入、国产替代验证,细分候选/组内补漏、题材外溢/低纯度观察,回源产品页、渠道动销、客户定点、出货、退货率和收入拆分、回源公告、年报、订单、客户、产能、毛利率和现金流字段,定点/出货不兑现，渠道退货高，硬件或订阅收入无法拆出、客户、订单、收入或毛利无法连续验证，CapEx先行但回报不足
603078,江化微,2026-07-10,20260710161432,179.63,>=100亿元,强制观察,否,晶圆制造与材料,光刻胶,同花顺,1,L0/L1,订单、客户、材料/设备收入、国产替代验证,细分候选/组内补漏,回源公告、年报、订单、客户、产能、毛利率和现金流字段,客户、订单、收入或毛利无法连续验证，CapEx先行但回报不足
603662,柯力传感,2026-07-10,20260710161451,179.28,>=100亿元,强制观察,否,工具链与基础软件、待二次归类、数据中心与基础设施、终端与具身智能,人工智能、人形机器人、传感器、数据中心(AIDC)、机器人执行器、机器视觉、边缘计算,东方财富、同花顺,7,L0/L1,出货、客户定点、BOM价值量、机器人/端侧收入占比、待补第一变量、机柜资源、上架率、利用率、融资成本、部署量、客户、收入、云边协同成本,细分候选/组内补漏、题材外溢/低纯度观察,回源产品页、渠道动销、客户定点、出货、退货率和收入拆分、回源公告/合同/定期报告，补服务期、交付起租、利用率、应收回款和OCF、回源年报、IR、产品价格、客户案例和收入/续费字段、按细分补公告、年报、IR或产品页回源,两个报告期内无收入/回款/利用率改善，或融资成本吞噬利润、只有发布会/题材标签，未形成付费、续费、合同或收入验证、定点/出货不兑现，渠道退货高，硬件或订阅收入无法拆出、无法回源到正式经营变量，维持L0/L1或剔除
603337,杰克科技,2026-07-10,20260710161431,177.23,>=100亿元,强制观察,否,待二次归类、终端与具身智能,人工智能、人形机器人、机器视觉,东方财富、同花顺,3,L0/L1,出货、客户定点、BOM价值量、机器人/端侧收入占比、待补第一变量,细分候选/组内补漏、题材外溢/低纯度观察,回源产品页、渠道动销、客户定点、出货、退货率和收入拆分、按细分补公告、年报、IR或产品页回源,定点/出货不兑现，渠道退货高，硬件或订阅收入无法拆出、无法回源到正式经营变量，维持L0/L1或剔除
688561,奇安信-U,2026-07-10,20260710161435,176.64,>=100亿元,强制观察,否,待二次归类,人工智能,东方财富,1,L0/L1,待补第一变量,题材外溢/低纯度观察,按细分补公告、年报、IR或产品页回源,无法回源到正式经营变量，维持L0/L1或剔除
