代码,标的,市值快照日期,快照时间,总市值(亿元),市值来源,市值状态,观察状态,AI路由状态,边界复核,主层级,细分,来源网站,来源条数,当前等级,第一变量,样本角色,下一步回源,证伪点,路由结论,审计状态,建议主层级,建议细分,业务证据等级,业务证据来源,业务证据抓取日期,公司类型,主营业务,判定理由,下一步动作
000791,甘肃能源,2026-07-10,15:35:15,236.15,新浪财经全市场市值清单,>=100亿元,强制审计,待路由审计,否,待路由审计,待路由审计,新浪全市场市值清单,0,L0待补证,先判定是否属于AI产业链，再确定第一变量,全市场待路由审计,年报、公告、IR和产品页核对主营业务与AI关系,主营业务与AI产业链无实质关系，标记为非AI并保留审计记录,信息不足,待补证,待补证,待核主营业务与AI关系,B,http://vip.stock.finance.sina.com.cn/corp/go.php/vCI_CorpInfo/stockid/000791.phtml,2026-07-12,其它,水力发电、风力发电和光伏发电。,主营业务出现“光伏”，属于可能受AI基础设施间接带动的泛上游，不能仅因材料名称或概念标签认定为AI产业链。,优先回源年报、公告、投关材料或官网产品页，确认是否承担AI关键零部件、原材料、设备或基础设施供给。
688392,骄成超声,2026-07-10,15:34:59,235.97,新浪财经全市场市值清单,>=100亿元,强制审计,待路由审计,否,待路由审计,待路由审计,新浪全市场市值清单,0,L0待补证,先判定是否属于AI产业链，再确定第一变量,全市场待路由审计,年报、公告、IR和产品页核对主营业务与AI关系,主营业务与AI产业链无实质关系，标记为非AI并保留审计记录,信息不足,待补证,待补证,待核主营业务与AI关系,B,http://vip.stock.finance.sina.com.cn/corp/go.php/vCI_CorpInfo/stockid/688392.phtml,2026-07-12,其它,"超声波焊接、裁切设备和配件的研发、设计、生产与销售,并提供新能源动力电池制造领域的自动化解决方案。",主营业务出现“动力电池”，属于可能受AI基础设施间接带动的泛上游，不能仅因材料名称或概念标签认定为AI产业链。,优先回源年报、公告、投关材料或官网产品页，确认是否承担AI关键零部件、原材料、设备或基础设施供给。
001287,中电港,2026-07-10,15:35:45,235.80,新浪财经全市场市值清单,>=100亿元,强制观察,已路由AI候选,否,工具链与基础软件、待二次归类,人工智能、边缘计算,东方财富,2,L0/L1,待补第一变量、部署量、客户、收入、云边协同成本,细分候选/组内补漏、题材外溢/低纯度观察,回源年报、IR、产品价格、客户案例和收入/续费字段、按细分补公告、年报、IR或产品页回源,只有发布会/题材标签，未形成付费、续费、合同或收入验证、无法回源到正式经营变量，维持L0/L1或剔除,AI产业链相关,已路由,工具链与基础软件、待二次归类,人工智能、边缘计算,沿用既有候选池,既有AI候选宇宙,2026-07-12,,,该代码已在既有AI候选宇宙中路由；本批不以门户资料重复判定。,回源年报、IR、产品价格、客户案例和收入/续费字段、按细分补公告、年报、IR或产品页回源
603667,五洲新春,2026-07-10,15:34:59,235.64,新浪财经全市场市值清单,>=100亿元,强制观察,已路由AI候选,否,终端与具身智能,人形机器人、减速器、机器人执行器、机器人概念,东方财富,4,L0/L1,出货、客户定点、BOM价值量、机器人/端侧收入占比,细分候选/组内补漏、题材外溢/低纯度观察,回源产品页、渠道动销、客户定点、出货、退货率和收入拆分,定点/出货不兑现，渠道退货高，硬件或订阅收入无法拆出,AI产业链相关,已路由,终端与具身智能,人形机器人、减速器、机器人执行器、机器人概念,沿用既有候选池,既有AI候选宇宙,2026-07-12,,,该代码已在既有AI候选宇宙中路由；本批不以门户资料重复判定。,回源产品页、渠道动销、客户定点、出货、退货率和收入拆分
688114,华大智造,2026-07-10,15:34:59,235.33,新浪财经全市场市值清单,>=100亿元,强制观察,已路由AI候选,否,应用平台、终端与具身智能,AI制药（医疗）、AI应用、AI智能体、机器人概念,东方财富、同花顺,4,L0/L1,付费客户、续费、项目收入、调用量、OCF、出货、客户定点、BOM价值量、机器人/端侧收入占比,细分候选/组内补漏、题材外溢/低纯度观察,回源产品页、渠道动销、客户定点、出货、退货率和收入拆分、回源年报、IR、产品价格、客户案例和收入/续费字段,只有发布会/题材标签，未形成付费、续费、合同或收入验证、定点/出货不兑现，渠道退货高，硬件或订阅收入无法拆出,AI产业链相关,已路由,应用平台、终端与具身智能,AI制药（医疗）、AI应用、AI智能体、机器人概念,沿用既有候选池,既有AI候选宇宙,2026-07-12,,,该代码已在既有AI候选宇宙中路由；本批不以门户资料重复判定。,回源产品页、渠道动销、客户定点、出货、退货率和收入拆分、回源年报、IR、产品价格、客户案例和收入/续费字段
002180,奔图科技,2026-07-10,15:35:15,235.18,新浪财经全市场市值清单,>=100亿元,强制观察,已路由AI候选,否,终端与具身智能,人形机器人、机器人概念,东方财富,2,L0/L1,出货、客户定点、BOM价值量、机器人/端侧收入占比,细分候选/组内补漏、题材外溢/低纯度观察,回源产品页、渠道动销、客户定点、出货、退货率和收入拆分,定点/出货不兑现，渠道退货高，硬件或订阅收入无法拆出,AI产业链相关,已路由,终端与具身智能,人形机器人、机器人概念,沿用既有候选池,既有AI候选宇宙,2026-07-12,,,该代码已在既有AI候选宇宙中路由；本批不以门户资料重复判定。,回源产品页、渠道动销、客户定点、出货、退货率和收入拆分
300383,光环新网,2026-07-10,15:35:00,234.95,新浪财经全市场市值清单,>=100亿元,强制审计,待路由审计,否,待路由审计,待路由审计,新浪全市场市值清单,0,L0,先判定是否属于AI产业链，再确定第一变量,全市场待路由审计,年报、公告、IR和产品页核对主营业务与AI关系,主营业务与AI产业链无实质关系，标记为非AI并保留审计记录,AI产业链相关,已初筛,数据中心与基础设施,数据中心/IDC/AIDC/云计算/云服务/算力租赁,B,http://vip.stock.finance.sina.com.cn/corp/go.php/vCI_CorpInfo/stockid/300383.phtml,2026-07-12,其它,互联网数据中心业务(IDC及其增值服务)及云计算业务。,主营业务或公司类型出现“数据中心”，可定位为数据中心/IDC/AIDC/云计算/云服务/算力租赁的直接供给或服务线索。,回源年报、公告、投关材料或官网产品页，核对产品、客户、收入与AI业务纯度后再升级。
600602,云赛智联,2026-07-10,15:34:59,234.83,新浪财经全市场市值清单,>=100亿元,强制审计,待路由审计,否,待路由审计,待路由审计,新浪全市场市值清单,0,L0待补证,先判定是否属于AI产业链，再确定第一变量,全市场待路由审计,年报、公告、IR和产品页核对主营业务与AI关系,主营业务与AI产业链无实质关系，标记为非AI并保留审计记录,信息不足,待补证,待补证,待核主营业务与AI关系,B,http://vip.stock.finance.sina.com.cn/corp/go.php/vCI_CorpInfo/stockid/600602.phtml,2026-07-12,其它,提供智慧城市核心软硬件产品和综合解决方案。,主营业务未出现可直接定位的AI产业链产品；泛材料、通用制造、电力与基础设施不因名称或概念标签强行归类。,优先回源年报、公告、投关材料或官网产品页，确认是否承担AI关键零部件、原材料、设备或基础设施供给。
300179,四方达,2026-07-10,15:35:15,234.36,新浪财经全市场市值清单,>=100亿元,强制审计,待路由审计,否,待路由审计,待路由审计,新浪全市场市值清单,0,L0待补证,先判定是否属于AI产业链，再确定第一变量,全市场待路由审计,年报、公告、IR和产品页核对主营业务与AI关系,主营业务与AI产业链无实质关系，标记为非AI并保留审计记录,信息不足,待补证,待补证,待核主营业务与AI关系,B,http://vip.stock.finance.sina.com.cn/corp/go.php/vCI_CorpInfo/stockid/300179.phtml,2026-07-12,其它,超硬材料及其相关制品的研发、生产和销售。,主营业务未出现可直接定位的AI产业链产品；泛材料、通用制造、电力与基础设施不因名称或概念标签强行归类。,优先回源年报、公告、投关材料或官网产品页，确认是否承担AI关键零部件、原材料、设备或基础设施供给。
002552,宝鼎科技,2026-07-10,15:35:30,234.11,新浪财经全市场市值清单,>=100亿元,强制观察,已路由AI候选,否,高速互联,PCB,东方财富,1,L0/L1,速率升级、客户、订单、ASP、产能利用率,细分候选/组内补漏,已回源2026-07-09业绩预告；继续补客户、订单、AI收入纯度、覆铜板/电子铜箔毛利与河西金矿占比,若AI客户、订单、高端板收入或毛利无法拆出，且利润主要由黄金价格与矿山销量驱动，则维持L0/L1,AI产业链相关,已路由,高速互联,PCB,沿用既有候选池,既有AI候选宇宙,2026-07-12,,,该代码已在既有AI候选宇宙中路由；本批不以门户资料重复判定。,已回源2026-07-09业绩预告；继续补客户、订单、AI收入纯度、覆铜板/电子铜箔毛利与河西金矿占比
688709,成都华微,2026-07-10,15:34:59,234.10,新浪财经全市场市值清单,>=100亿元,强制观察,已路由AI候选,否,待二次归类、终端与具身智能,人工智能、机器人概念,东方财富,2,L0/L1,出货、客户定点、BOM价值量、机器人/端侧收入占比、待补第一变量,题材外溢/低纯度观察,回源产品页、渠道动销、客户定点、出货、退货率和收入拆分、按细分补公告、年报、IR或产品页回源,定点/出货不兑现，渠道退货高，硬件或订阅收入无法拆出、无法回源到正式经营变量，维持L0/L1或剔除,AI产业链相关,已路由,待二次归类、终端与具身智能,人工智能、机器人概念,沿用既有候选池,既有AI候选宇宙,2026-07-12,,,该代码已在既有AI候选宇宙中路由；本批不以门户资料重复判定。,回源产品页、渠道动销、客户定点、出货、退货率和收入拆分、按细分补公告、年报、IR或产品页回源
603730,岱美股份,2026-07-10,15:00:03,233.98,新浪财经全市场市值清单,>=100亿元,强制审计,待路由审计,否,待路由审计,待路由审计,新浪全市场市值清单,0,L0待补证,先判定是否属于AI产业链，再确定第一变量,全市场待路由审计,年报、公告、IR和产品页核对主营业务与AI关系,主营业务与AI产业链无实质关系，标记为非AI并保留审计记录,信息不足,待补证,待补证,待核主营业务与AI关系,B,http://vip.stock.finance.sina.com.cn/corp/go.php/vCI_CorpInfo/stockid/603730.phtml,2026-07-12,其它,汽车零部件的研发、生产和销售。,主营业务未出现可直接定位的AI产业链产品；泛材料、通用制造、电力与基础设施不因名称或概念标签强行归类。,优先回源年报、公告、投关材料或官网产品页，确认是否承担AI关键零部件、原材料、设备或基础设施供给。
