"kind","name","status","wiki_path","wiki_sync_status","wiki_skip_reason","score","action","has_industry_logic","has_valuation_funds","has_technical_structure","has_score_reason","has_evidence_source","has_history","has_next_trigger","pending_reason","sample_reason","evidence_path","sample_confidence","confidence_reason","is_a_qualified","a_gap_reason","has_global_anchor","has_ashare_anchor","has_elasticity_or_counterexample","parent_topic","sample_role","blocker_type","has_davis_path","technical_source","technical_tool","technical_arguments","technical_structured_ready","technical_actual_source","technical_fallback_used","technical_confidence","technical_warnings","technical_cross_source_validated","technical_cross_source_ok"
"stock","BE Semiconductor","已评分","entities/stocks/BE Semiconductor.md","无需同步","AI仓状态表保留；Wiki无现有canonical页面或缺少对应周次评分历史，避免批量生成低质量页面","64","持有","是","是","是","是","是","是","是","","来自 `先进封装`；在该分支中充当 `观察样本`。","03_结果层/01_总表整合与AI映射/AI产业链周评分_2026-07-03.md","B","当前已有样本和项目内结构化证据，但关键变量仍以旁证、代理数据或不完整一级来源为主。","否","当前未通过正式A门槛，主要受 上游题材仍未达A、技术直连未复核、样本角色偏观察 约束。","否","否","否","AI产业链 - CoWoS","观察样本","上游题材仍未达A；技术直连未复核；样本角色偏观察","是","项目代理技术","项目代理技术","项目卡片现有技术段落","否","项目代理技术","否","low","技术直连未复核","否","否"
"stock","Ibiden","已评分","entities/stocks/Ibiden.md","无需同步","AI仓状态表保留；Wiki无现有canonical页面或缺少对应周次评分历史，避免批量生成低质量页面","64","持有","是","是","是","是","是","是","是","","来自 `先进封装`；在该分支中充当 `观察样本`。","03_结果层/01_总表整合与AI映射/AI产业链周评分_2026-07-03.md","B","当前已有样本和项目内结构化证据，但关键变量仍以旁证、代理数据或不完整一级来源为主。","否","当前未通过正式A门槛，主要受 上游题材仍未达A、技术直连未复核、样本角色偏观察 约束。","否","否","否","AI产业链 - CoWoS","观察样本","上游题材仍未达A；技术直连未复核；样本角色偏观察","是","项目代理技术","项目代理技术","项目卡片现有技术段落","否","项目代理技术","否","low","技术直连未复核","否","否"
"stock","Kulicke & Soffa","已评分","entities/stocks/Kulicke & Soffa.md","无需同步","AI仓状态表保留；Wiki无现有canonical页面或缺少对应周次评分历史，避免批量生成低质量页面","64","持有","是","是","是","是","是","是","是","","来自 `先进封装`；在该分支中充当 `观察样本`。","03_结果层/01_总表整合与AI映射/AI产业链周评分_2026-07-03.md","B","当前已有样本和项目内结构化证据，但关键变量仍以旁证、代理数据或不完整一级来源为主。","否","当前未通过正式A门槛，主要受 上游题材仍未达A、技术直连未复核、样本角色偏观察 约束。","否","否","否","AI产业链 - CoWoS","观察样本","上游题材仍未达A；技术直连未复核；样本角色偏观察","是","项目代理技术","项目代理技术","项目卡片现有技术段落","否","项目代理技术","否","low","技术直连未复核","否","否"
"stock","Nepes","已评分","entities/stocks/Nepes.md","无需同步","AI仓状态表保留；Wiki无现有canonical页面或缺少对应周次评分历史，避免批量生成低质量页面","64","持有","是","是","是","是","是","是","是","","来自 `先进封装`；在该分支中充当 `观察样本`。","03_结果层/01_总表整合与AI映射/AI产业链周评分_2026-07-03.md","B","当前已有样本和项目内结构化证据，但关键变量仍以旁证、代理数据或不完整一级来源为主。","否","当前未通过正式A门槛，主要受 上游题材仍未达A、技术直连未复核、样本角色偏观察 约束。","否","否","否","AI产业链 - CoWoS","观察样本","上游题材仍未达A；技术直连未复核；样本角色偏观察","是","项目代理技术","项目代理技术","项目卡片现有技术段落","否","项目代理技术","否","low","技术直连未复核","否","否"
"stock","Samsung Electro-Mechanics","已评分","entities/stocks/Samsung Electro-Mechanics.md","无需同步","AI仓状态表保留；Wiki无现有canonical页面或缺少对应周次评分历史，避免批量生成低质量页面","64","持有","是","是","是","是","是","是","是","","来自 `先进封装`；在该分支中充当 `观察样本`。","03_结果层/01_总表整合与AI映射/AI产业链周评分_2026-07-03.md","B","当前已有样本和项目内结构化证据，但关键变量仍以旁证、代理数据或不完整一级来源为主。","否","当前未通过正式A门槛，主要受 上游题材仍未达A、技术直连未复核、样本角色偏观察 约束。","否","否","否","AI产业链 - CoWoS","观察样本","上游题材仍未达A；技术直连未复核；样本角色偏观察","是","项目代理技术","项目代理技术","项目卡片现有技术段落","否","项目代理技术","否","low","技术直连未复核","否","否"
"stock","TOPPAN","已评分","entities/stocks/TOPPAN.md","无需同步","AI仓状态表保留；Wiki无现有canonical页面或缺少对应周次评分历史，避免批量生成低质量页面","64","持有","是","是","是","是","是","是","是","","来自 `先进封装`；在该分支中充当 `观察样本`。","03_结果层/01_总表整合与AI映射/AI产业链周评分_2026-07-03.md","B","当前已有样本和项目内结构化证据，但关键变量仍以旁证、代理数据或不完整一级来源为主。","否","当前未通过正式A门槛，主要受 上游题材仍未达A、技术直连未复核、样本角色偏观察 约束。","否","否","否","AI产业链 - CoWoS","观察样本","上游题材仍未达A；技术直连未复核；样本角色偏观察","是","项目代理技术","项目代理技术","项目卡片现有技术段落","否","项目代理技术","否","low","技术直连未复核","否","否"
"stock","京东方A","已评分","entities/stocks/京东方A.md","已同步","","61","持有","是","是","是","是","是","是","是","","来自 `先进封装`；在该分支中充当 `反证样本`。","03_结果层/01_总表整合与AI映射/AI产业链周评分_2026-07-03.md","B","当前已有样本和项目内结构化证据，但关键变量仍以旁证、代理数据或不完整一级来源为主。","否","当前未通过正式A门槛，主要受 上游题材仍未达A、技术直连未复核、样本角色偏观察 约束。","否","否","否","AI产业链 - CoWoS","低估值平台重估样本","上游题材仍未达A；技术直连未复核；样本角色偏观察","是","项目代理技术","项目代理技术","项目卡片现有技术段落","否","项目代理技术","否","low","技术直连未复核","否","否"
"stock","兴森科技","已评分","entities/stocks/兴森科技.md","无需同步","AI仓状态表保留；Wiki无现有canonical页面或缺少对应周次评分历史，避免批量生成低质量页面","64","持有","是","是","是","是","是","是","是","","来自 `先进封装`；在该分支中充当 `观察样本`。","03_结果层/01_总表整合与AI映射/AI产业链周评分_2026-07-03.md","B","当前已有样本和项目内结构化证据，但关键变量仍以旁证、代理数据或不完整一级来源为主。","否","当前未通过正式A门槛，主要受 上游题材仍未达A、技术直连未复核、样本角色偏观察 约束。","否","否","否","AI产业链 - CoWoS","观察样本","上游题材仍未达A；技术直连未复核；样本角色偏观察","是","项目代理技术","项目代理技术","项目卡片现有技术段落","否","项目代理技术","否","low","技术直连未复核","否","否"
"stock","华天科技","已评分","entities/stocks/华天科技.md","已同步","","64","持有","是","是","是","是","是","是","是","","来自 `先进封装`；在该分支中充当 `观察样本`。","03_结果层/01_总表整合与AI映射/AI产业链周评分_2026-07-03.md","B","当前已有样本和项目内结构化证据，但关键变量仍以旁证、代理数据或不完整一级来源为主。","否","当前未通过正式A门槛，主要受 上游题材仍未达A、技术直连未复核、样本角色偏观察 约束。","否","否","否","AI产业链 - CoWoS","观察样本","上游题材仍未达A；技术直连未复核；样本角色偏观察","是","项目代理技术","项目代理技术","项目卡片现有技术段落","否","项目代理技术","否","low","技术直连未复核","否","否"
"stock","华海诚科","已评分","entities/stocks/华海诚科.md","无需同步","AI仓状态表保留；Wiki无现有canonical页面或缺少对应周次评分历史，避免批量生成低质量页面","64","持有","是","是","是","是","是","是","是","","来自 `先进封装`；在该分支中充当 `观察样本`。","03_结果层/01_总表整合与AI映射/AI产业链周评分_2026-07-03.md","B","当前已有样本和项目内结构化证据，但关键变量仍以旁证、代理数据或不完整一级来源为主。","否","当前未通过正式A门槛，主要受 上游题材仍未达A、技术直连未复核、样本角色偏观察 约束。","否","否","否","AI产业链 - CoWoS","观察样本","上游题材仍未达A；技术直连未复核；样本角色偏观察","是","项目代理技术","项目代理技术","项目卡片现有技术段落","否","项目代理技术","否","low","技术直连未复核","否","否"
